player_id,full_name,country,batting_style_raw,batting_hand,bowling_style_raw,bowling_hand,bowling_style
1085,Victor J Marks,,Right Handed,Right,Right arm Off Break,Right,Off Break
5768,Victor Nyauchi,,,,,,
2188,Vijay Bhardwaj,,,,,,
2247,Vijay Dahiya,India,Right hand Bat,Right,,,
2778,Vijay Mehra,,,,,,
4027,Vijay Shankar,India,Right hand Bat,Right,Right arm Medium,Right,Medium
1950,Vijay Yadav,India,Right hand Bat,Right,,,
2052,Vikram Rathore,,,,,,
3354,Vikram Singh,,,,,,
2891,Vikram Solanki,,,,,,
5480,Vikramjit Singh,Netherlands,Left hand Bat,Left,Right arm Medium Fast,Right,Medium Fast
3557,Vikrant Shetty,United Arab Emirates,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3782,Vinay Kumar,,,,,,
2722,Vincent Hogg,,,,,,
2936,Vincent Wells,,,,,,
908,Vinod Kambli,,,,,,
3870,Vinoo Tewarie,,,,,,
878,Vinothen John,,,,,,
3600,Virat Kohli,India,Right hand Bat,Right,Right arm Medium,Right,Medium
2878,Virender Sehwag,India,Right hand Bat,Right,Right arm Off Break,Right,Off Break
7009,Vishnu Sukumaran,United Arab Emirates,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
4574,Vishwa Fernando,,,,,,
1446,Vivek Razdan,India,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4255,Vivian Kingma,,,,,,
5756,Vriitya Aravind,United Arab Emirates,Right hand Bat,Right,,,
3141,Vusi Sibanda,,,,,,
3613,W Dorakanti Balaji Rao,,Left Handed,Left,Right arm Leg Break,Right,Leg Break
3163,W Jayantha,,,,,,
3061,Waddington Mwayenga,Zimbabwe,Right hand Bat,Right,Right arm Medium,Right,Medium
3529,Wahab Riaz,Pakistan,Right hand Bat,Right,Left arm Fast,Left,Fast
5346,Waheed Ahmed,United Arab Emirates,Right hand Bat,Right,Right arm Medium,Right,Medium
2929,Wahidul Gani,,,,,,
4696,Wanindu Hasaranga,,,,,,
1959,Waqar Younis Maitla,Pakistan,Right hand Bat,Right,Right arm Fast,Right,Fast
4282,Waqas Barkat,Hong Kong,Right hand Bat,Right,Leg Break,,Leg Break
4356,Waqas Khan,Hong Kong,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
998,Warren K Lees,,Right Handed,Right,,,
2944,Warren Wisneski,,,,,,
412,Warrick M Darling,,Right Handed,Right,,,
4684,Washington Sundar,India,Left hand Bat,Left,Right arm Off Break,Right,Off Break
29,Wasim Akram,Pakistan,Left hand Bat,Left,Left arm Fast,Left,Fast
4922,Wasim Ali,Oman,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
135,Wasim Bari,Pakistan,Right hand Bat,Right,Right arm Unspecified,Right,Unspecified
2931,Wasim Haider,,,,,,
1419,Wasim Hasan Raja,Pakistan,Left hand Bat,Left,Leg Break Googly,,Leg Break Googly
2208,Wasim Jaffer,India,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2216,Wavell Hinds,,,,,,
409,Wayne Daniel,,,,,,
1993,Wayne James,,,,,,
980,Wayne Larkins,England,Right hand Bat,Right,Right arm Medium,Right,Medium
3642,Wayne Parnell,,,,,,
1366,Wayne Phillips,,,,,,
4482,Wellington Masakadza,,,,,,
6047,Wes Agar,,,,,,
3807,Wesley Barresi,Netherlands,Right hand Bat,Right,Right arm Off Break,Right,Off Break
5830,Wessley Madhevere,,,,,,
4707,Wiaan Mulder,,,,,,
3897,Wilfred Diepeveen,,,,,,
1613,Wilfred Slack,,,,,,
6922,Will Jacks,,,,,,
5927,Will Young,,,,,,
3388,William McCallan,,,,,,
7646,William O'Rourke,,,,,,
3418,William Porterfield,,,,,,
3410,William Stelling,,,,,,
4348,Willie Gavera,,,,,,
1870,Willie Watson,England,Left hand Bat,Left,,,
169,Winston Benjamin,,,,,,
419,Winston Davis,,,,,,
1424,Woorkeri Raman,,,,,,
3759,Wriddhiman Saha,,,,,,
3834,Xavier Doherty,,,,,,
3269,Xavier Marshall,,,,,,
3288,Yalaka Venugopal Rao,India,Right hand Bat,Right,Right arm Off Break,Right,Off Break
6854,Yannic Cariah,West Indies,Left hand Bat,Left,Leg Break,,Leg Break
1565,Yashpal Sharma,India,Right hand Bat,Right,Right arm Medium,Right,Medium
6456,Yasir Ali,,,,,,
2946,Yasir Arafat Satti,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3117,Yasir Hameed Qureshi,Pakistan,Right hand Bat,Right,"Right arm Medium, Right arm Off Break",Right,Medium
6463,Yasir Saeed Mohammad,United States of America,Left hand Bat,Left,Leg Break Googly,,Leg Break Googly
3898,Yasir Shah,Pakistan,Right hand Bat,Right,Leg Break Googly,,Leg Break Googly
4491,Yodhin Punja,United Arab Emirates,Right hand Bat,Right,Right arm Medium,Right,Medium
1610,Yograj Singh,,,,,,
628,Yohan Goonasekera,Sri Lanka,Left hand Bat,Left,"Left arm Medium, Slow Left arm Orthodox",Left,Medium
3550,Yusuf Pathan,,,,,,
2949,Yuvraj Singh,India,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4063,Yuzvendra Chahal,,,,,,
4418,Zafar Ansari,,,,,,
4494,Zafar Gohar Khan,Pakistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
2950,Zafar Iqbal,,,,,,
2245,Zaheer Khan,India,Right hand Bat,Right,Left arm Fast Medium,Left,Fast Medium
4493,Zaheer Maqsood,United Arab Emirates,Right hand Bat,Right,Leg Break,,Leg Break
2951,Zahid Ahmed,,,,,,
530,Zahid Fazal,Pakistan,Right hand Bat,Right,"Right arm Medium, Right arm Off Break",Right,Medium
3901,Zahid Hussain,Canada,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
5945,Zahid Mahmood,Pakistan,Right hand Bat,Right,Leg Break,,Leg Break
2952,Zahid Razzak,,Right Handed,Right,,,
3559,Zahid Shah,United Arab Emirates,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4782,Zahir Khan Pakteen,Afghanistan,Left hand Bat,Left,Left arm Wrist Spin (Chinaman),Left,Wrist Spin (Chinaman)
2078,Zahoor Elahi,Pakistan,Right hand Bat,Right,Right arm Medium,Right,Medium
4632,Zahoor Khan,United Arab Emirates,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3568,Zain Abbas,Hong Kong,Right hand Bat,Right,Right arm Medium,Right,Medium
5736,Zak Crawley,England,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4984,Zakir Hossain,,,,,,
934,Zakirullah Khan,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3949,Zakiullah Zaki,Afghanistan,Right hand Bat,Right,Leg Break,,Leg Break
7193,Zaman Khan,Pakistan,Right hand Bat,Right,Right arm Fast,Right,Fast
3714,Zameer Zahir,,,,,,
5029,Zane Green,,,,,,
5347,Zawar Farid,United Arab Emirates,Right hand Bat,Right,Right arm Medium,Right,Medium
3964,Zeeshan Hussain Siddiqui,Canada,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4461,Zeeshan Maqsood,Oman,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
5143,Zhivago Groenewald,Namibia,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
7368,Zia-ur-Rehman Akbar,Afghanistan,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3966,Ziaur Rahman,Bangladesh,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4839,Zubayr Hamza,South Africa,Right hand Bat,Right,Leg Break,,Leg Break
3579,Zubin Surkari,,,,,,
4226,Zulfiqar Babar,Pakistan,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3701,Zulqarnain Haider,Pakistan,Right hand Bat,Right,,,
1966,Zulquarnain,,,,,,
